0,0.004939508912592168
500,0.0566415268585501
1000,0.10842668450091958
1500,0.17422113622480145
2000,0.19757770319568072
2500,0.19102237326536392
3000,0.2446043165467626
3500,0.28400324807145755
4000,0.325609756097561
4500,0.3899070385126162
5000,0.4504753143207605
5500,0.5478468899521531
6000,0.5155355682747342
6500,0.5590964098426785
7000,0.5903716216216216
7500,0.6298607777244359
8000,0.6292026897214217
8500,0.8143578238923164
9000,0.7677725118483413
9500,0.7920522591181274
10000,0.8162344983089064

0,0.00015279707049115418
500,0.07158763782521319
1000,0.14132302405498282
1500,0.21381267738883633
2000,0.2800804828973843
2500,0.3485812133072407
3000,0.42492753623188406
3500,0.5088638195004029
4000,0.5600698995194408
4500,0.6381043561512686
5000,0.7176906779661016
5500,0.8173130972456436
6000,0.8728710462287105
6500,0.9270898805782527
7000,1.011208967173739
7500,1.1394316163410303
8000,1.145146927871772
8500,1.3711340206185567
9000,1.3183453237410072
9500,1.3869969040247678
10000,1.5035105315947843

