0,0.0053893655578744855
500,0.19632942628007402
1000,0.39291553133514984
1500,0.5329501915708812
2000,0.7704829083016821
2500,0.9158415841584159
3000,1.1659951651893634
3500,1.214046822742475
4000,1.393826005612722
4500,1.4513184584178498
5000,1.6600790513833992
5500,1.8034398034398034
6000,2.09715242881072
6500,2.2762345679012346
7000,2.4466338259441707
7500,2.8078431372549018
8000,2.87984496124031
8500,2.9368836291913216
9000,3.1551724137931036
9500,3.296875
10000,3.432183908045977

0,0.0001484633222656397
500,0.1196064271529157
1000,0.25049882096861964
1500,0.36519294658829543
2000,0.48804454634785455
2500,0.6083294337856808
3000,0.7805929919137466
3500,0.8473464519976148
4000,0.9883268482490273
4500,1.1682242990654206
5000,1.1657608695652173
5500,1.4354066985645932
6000,1.4096958174904943
6500,1.5726708074534161
7000,1.6560364464692483
7500,1.790633608815427
8000,1.9506493506493507
8500,2.165424739195231
9000,2.2
9500,2.2867383512544803
10000,2.5229540918163673

