0,0.005333533951289432
500,1.3153326904532305
1000,2.8292682926829267
1500,4.059945504087193
2000,5.586956521739131
2500,7.138888888888889
3000,9.251533742331288
3500,9.69767441860465
4000,11.421052631578947
4500,13.676470588235293
5000,14.192307692307692
5500,15.556701030927835
6000,17.571428571428573
6500,18.984848484848484
7000,21.1
7500,21.691176470588236
8000,23.967741935483872
8500,26.354166666666668
9000,27.096153846153847
9500,27.555555555555557
10000,30.104166666666668

