0,0.004711300410737809
500,0.0575508607198748
1000,0.11423475454391031
1500,0.17151428198773966
2000,0.22623934322702874
2500,0.19432095224437115
3000,0.24001407707196903
3500,0.28455119071850193
4000,0.34364427259545677
4500,0.38311514827678333
5000,0.4433020864832174
5500,0.48018047051240736
6000,0.5311973018549747
6500,0.5759732105483466
7000,0.6241642788920726
7500,0.6037574722459437
8000,0.6622516556291391
8500,0.751269035532995
9000,0.7895299145299145
9500,0.7689030883919062
10000,0.8578115857226448

0,0.0001628481756329262
500,0.06762153239976572
1000,0.13953730721133806
1500,0.23437023482769137
2000,0.34564179854307964
2500,0.36603295310519646
3000,0.4060044893378227
3500,0.47696218620908803
4000,0.5551248923341947
4500,0.604089219330855
5000,0.672544080604534
5500,0.7545883586785527
6000,0.8348467650397275
6500,0.9047326367547633
7000,0.972744970798183
7500,1.127126230975828
8000,1.1128608923884515
8500,1.2852143482064742
9000,1.3105706267539756
9500,1.3604436229205175
10000,1.3893058161350844

